index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,integer_1,integer_2,integer_3,integer_4,integer_5,integer_6,integer_7,integer_8,floatvalue_1,floatvalue_2,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,Length_diff,freq
692,185,1,92,0,3000,10,309,310,306,38104,38111,38117,29998300,18501326,50.04,0.87,1.0493512009999932,90.554464162,1,0,0.0,0,0.9529697960482979
693,185,1,93,0,3000,10,310,308,312,38091,38103,38111,30001785,18501002,50.05,0.86,1.0314303610000053,91.585894523,1,0,0.0,0,0.9695274037022407
694,185,1,94,0,3000,10,310,312,309,38116,38114,38120,30000428,18501143,49.98,0.83,1.052078777999995,92.637973301,1,0,0.0,0,0.9504991649969436
695,185,1,95,0,3000,10,309,307,309,38103,38105,38092,30000449,18498673,50.04,0.86,1.0144930300000112,93.652466331,1,0,0.0,0,0.9857140171776133
696,185,1,96,0,3000,10,309,311,309,38092,38116,38106,30000252,18501101,50.04,0.87,1.062685419999994,94.715151751,1,0,0.0,0,0.9410122517725007
697,185,1,97,0,3000,10,315,308,311,38119,38120,38096,30000853,18501333,49.96,0.85,1.0244325400000065,95.739584291,1,0,0.0,0,0.9761501718795399
698,185,1,98,0,3000,10,305,309,310,38116,38097,38116,29999672,18499354,50.01,0.87,1.0605184589999936,96.80010275,1,0,0.0,0,0.9429350253299137
699,185,1,99,0,3000,10,308,312,307,38117,38091,38091,30001399,18500041,49.97,0.86,1.0724914009999935,97.872594151,1,0,0.0,0,0.9324084081863945
700,185,1,100,0,3000,10,310,309,307,38112,38120,38106,30000456,18498022,50.03,0.83,1.0493543790000075,98.92194853,1,0,0.0,0,0.9529669099517741
701,185,1,101,0,3000,10,308,313,310,38102,38113,38098,29999031,18498838,50.03,0.85,1.0643931070000008,99.986341637,1,0,0.0,0,0.9395025140838302
702,185,1,102,0,3000,10,305,305,313,38109,38108,38115,29998402,18498132,50.03,0.83,1.0646346869999943,101.050976324,1,0,0.0,0,0.9392893282651473
703,185,1,103,0,3000,10,311,306,314,38104,38103,38111,30001549,18498451,49.95,0.86,1.0450263959999972,102.09600272,1,0,0.0,0,0.956913628045815
704,185,1,104,0,3000,10,305,312,310,38109,38092,38093,30001465,18501845,49.96,0.84,1.07368369000001,103.16968641,1,0,0.0,0,0.9313730005528823
705,185,1,105,0,3000,10,305,308,307,38093,38107,38110,29999522,18500776,50.02,0.86,1.0371158699999938,104.20680228,1,0,0.0,0,0.9642124172682903
706,185,1,106,0,3000,10,308,309,310,38113,38099,38093,29999621,18498974,49.97,0.86,1.0614962340000034,105.268298514,1,0,0.0,0,0.942066460501448
707,185,1,107,0,3000,10,311,312,309,38112,38113,38105,29999858,18500517,50.05,0.87,1.0497016799999983,106.318000194,1,0,0.0,0,0.9526516143138892
708,185,1,108,0,3000,10,313,306,312,38114,38112,38099,30001795,18500054,50.05,0.86,1.0371848860000057,107.35518508,1,0,0.0,0,0.9641482569771986
709,185,1,109,0,3000,10,308,315,308,38094,38116,38091,30001752,18500981,50.05,0.83,1.0620023009999926,108.417187381,1,0,0.0,0,0.9416175455160403
710,185,1,110,0,3000,10,309,311,313,38114,38112,38119,29999034,18498373,50.05,0.84,1.0432198769999983,109.460407258,1,0,0.0,0,0.9585706925712667
711,185,1,111,0,3000,10,309,305,313,38107,38102,38109,30001523,18499854,50.04,0.83,1.0763177830000077,110.536725041,1,0,0.0,0,0.9290936336782544
712,185,1,112,0,3000,10,312,309,311,38105,38112,38114,30001299,18499265,49.99,0.87,1.0711530760000016,111.607878117,1,0,0.0,0,0.9335733821857581
713,185,1,113,0,3000,10,312,315,309,38093,38090,38113,29998726,18499469,50.01,0.85,1.044458242999994,112.65233636,1,0,0.0,0,0.957434159481286
714,185,1,114,0,3000,10,311,305,306,38095,38112,38119,30000963,18501762,50.04,0.83,1.0707468150000068,113.723083175,1,0,0.0,0,0.9339275970669066
715,185,1,115,0,3000,10,310,315,312,38090,38102,38095,29999112,18501205,50.01,0.86,1.0602535599999925,114.783336735,1,0,0.0,0,0.9431706128862298
716,185,1,116,0,3000,10,308,308,308,38105,38090,38103,29999629,18499257,49.97,0.83,1.0633778610000064,115.846714596,1,0,0.0,0,0.9403994917287393
717,185,1,117,0,3000,10,315,308,307,38093,38094,38101,30000343,18501939,49.99,0.87,1.1037414700000028,116.950456066,1,0,0.0,0,0.9060092668258605
718,185,1,118,0,3000,10,308,310,309,38097,38119,38111,30001820,18499309,50.03,0.86,1.0292153569999982,117.979671423,1,0,0.0,0,0.9716139515395918
719,185,1,119,0,3000,10,313,310,308,38091,38120,38115,29999763,18498087,49.95,0.85,1.057317638000001,119.036989061,1,0,0.0,0,0.945789575488004
720,185,1,120,0,3000,10,309,306,314,38117,38103,38106,29999270,18501786,50.05,0.86,1.06548266099999,120.102471722,1,0,0.0,0,0.9385417863688816
721,185,1,121,0,3000,10,310,314,315,38108,38092,38116,29999200,18498316,50.01,0.84,1.027177798000011,121.12964952,1,0,0.0,0,0.9735412914366646
722,185,1,122,0,3000,10,310,313,305,38092,38106,38110,30000659,18500281,50.04,0.86,1.074366745000006,122.204016265,1,0,0.0,0,0.9307808573319107
723,185,1,123,0,3000,10,313,313,308,38105,38105,38109,30001595,18501966,50.0,0.87,1.0431711339999763,123.24718739899998,1,0,0.0,0,0.958615482548449
724,185,1,124,0,3000,10,309,313,309,38112,38101,38097,30001149,18500913,49.98,0.87,1.057556734000002,124.304744133,1,0,0.0,0,0.9455757481848704
725,185,1,125,0,3000,10,311,315,309,38091,38094,38091,29998750,18500831,49.99,0.85,1.069409219000022,125.374153352,1,0,0.0,0,0.9350957353211105
726,185,1,126,0,3000,10,314,308,308,38109,38106,38103,30001343,18499960,49.98,0.85,1.0513532709999822,126.425506623,1,0,0.0,0,0.9511550756377652
727,185,1,127,0,3000,10,315,310,314,38095,38113,38098,29999753,18501076,50.05,0.84,1.0804159920000131,127.505922615,1,0,0.0,0,0.9255694171546359
728,186,1,128,0,3000,10,311,309,305,38111,38095,38091,29998999,18499759,50.03,0.84,1.0565105569999955,128.562433172,1,0,0.0,1,0.9465120754112865
729,186,1,129,0,3000,10,308,315,312,38119,38117,38092,30001534,18499661,49.96,0.84,1.0793649119999884,129.641798084,1,0,0.0,0,0.9264707318927657
730,186,1,130,0,3000,10,313,313,305,38105,38096,38094,30001004,18499022,50.01,0.87,1.104316008000012,130.746114092,1,0,0.0,0,0.905537901067888
731,186,1,131,0,3000,10,305,312,315,38107,38108,38100,30001959,18498775,49.96,0.87,1.0418986919999895,131.788012784,1,0,0.0,0,0.9597862130726335
732,186,1,132,0,3000,10,307,307,305,38117,38096,38090,30000624,18498479,50.04,0.83,1.0412344519999976,132.829247236,1,0,0.0,0,0.9603984943825142
733,186,1,133,0,3000,10,311,306,308,38095,38110,38104,29998615,18498784,49.98,0.83,1.045161285000006,133.874408521,1,0,0.0,0,0.9567901283293269
734,186,1,134,0,3000,10,315,305,306,38119,38094,38094,29998711,18498672,49.95,0.83,1.029053771000008,134.903462292,1,0,0.0,0,0.9717665181171492
735,186,1,135,0,3000,10,307,312,305,38103,38098,38112,29998172,18498293,50.03,0.83,1.0488115450000066,135.952273837,1,0,0.0,0,0.9534601375883918
736,186,1,136,0,3000,10,311,310,306,38102,38092,38120,30001062,18498158,49.98,0.85,1.042990575999994,136.995264413,1,0,0.0,0,0.958781433898599
737,186,1,137,0,3000,10,307,309,307,38091,38102,38095,29999263,18498551,49.99,0.83,1.0688370700000007,138.064101483,1,0,0.0,0,0.9355962925200557
738,186,1,138,0,3000,10,306,313,313,38097,38105,38106,30001995,18498000,50.04,0.84,1.0806397009999955,139.144741184,1,0,0.0,0,0.9253778100828854
739,186,1,139,0,3000,10,305,305,305,38104,38110,38112,29998531,18500682,49.98,0.87,1.077822650999991,140.222563835,1,0,0.0,0,0.9277964227901612
740,186,1,140,0,3000,10,307,310,309,38104,38102,38119,30001687,18501262,50.01,0.86,1.0616393130000006,141.284203148,1,0,0.0,0,0.9419394965453766
741,186,1,141,0,3000,10,314,309,312,38117,38095,38091,29999741,18499846,49.98,0.83,1.048141342000008,142.33234449,1,0,0.0,0,0.9540697994908327
742,186,1,142,0,3000,10,313,312,306,38102,38105,38100,30001796,18501313,50.03,0.87,1.030866272999987,143.36321076299998,1,0,0.0,0,0.9700579271934456
743,186,1,143,0,3000,10,312,305,306,38100,38107,38091,29998979,18498080,49.97,0.85,1.0427490000000148,144.405959763,1,0,0.0,0,0.959003556944179
744,186,1,144,0,3000,10,306,307,308,38097,38097,38113,29999386,18500933,50.05,0.86,1.0587360499999932,145.464695813,1,0,0.0,0,0.9445224803670438
745,186,1,145,0,3000,10,310,313,315,38109,38098,38098,30001665,18501718,50.05,0.86,1.0475458239999966,146.512241637,1,0,0.0,0,0.9546121774239474
746,186,1,146,0,3000,10,312,315,305,38101,38105,38105,30001359,18499545,50.05,0.87,1.0531463940000094,147.565388031,1,0,0.0,0,0.9495356065378989
747,186,1,147,0,3000,10,314,307,315,38108,38111,38105,29999126,18498824,50.0,0.84,1.0286655909999922,148.594053622,1,0,0.0,0,0.9721332265307663
748,186,1,148,0,3000,10,309,309,307,38116,38094,38111,30000117,18498066,49.97,0.85,1.0409239290000016,149.634977551,1,0,0.0,0,0.9606849954546471
749,186,1,149,0,3000,10,313,308,309,38104,38097,38099,30001378,18499762,49.96,0.87,1.0676121349999903,150.70258968599998,1,0,0.0,0,0.9366697578798213
750,186,1,150,0,3000,10,314,312,311,38108,38115,38114,30000506,18500501,49.99,0.84,1.0515036160000193,151.754093302,1,0,0.0,0,0.9510190785687053
751,186,1,151,0,3000,10,305,313,306,38095,38105,38090,29999769,18500350,49.97,0.87,1.0623394719999908,152.816432774,1,0,0.0,0,0.9413186898886203
752,186,1,152,0,3000,10,314,308,314,38113,38097,38112,30000388,18501946,50.01,0.85,1.055915884000001,153.872348658,1,0,0.0,0,0.9470451341368392
753,186,1,153,0,3000,10,315,311,310,38102,38111,38096,30001743,18499541,49.98,0.86,1.0454465919999905,154.91779524999998,1,0,0.0,0,0.956529016070492
754,186,1,154,0,3000,10,313,314,311,38117,38118,38094,30001689,18498437,50.03,0.87,1.055194952000022,155.972990202,1,0,0.0,0,0.9476921758435206
755,186,1,155,0,3000,10,309,306,310,38119,38113,38108,30000515,18501334,50.0,0.86,1.0509197449999874,157.023909947,1,0,0.0,0,0.9515474466606505
756,186,1,156,0,3000,10,312,314,315,38095,38118,38119,30001326,18498228,50.02,0.87,1.0725777000000107,158.096487647,1,0,0.0,0,0.9323333871289604
757,186,1,157,0,3000,10,307,308,307,38116,38107,38118,30000363,18501985,50.03,0.84,1.071108023999983,159.167595671,1,0,0.0,0,0.9336126493251028
758,186,1,158,0,3000,10,311,312,309,38115,38100,38099,30001549,18501252,50.02,0.84,1.0724453570000207,160.240041028,1,0,0.0,0,0.9324484398881878
759,186,1,159,0,3000,10,314,306,310,38093,38107,38095,30001174,18500179,50.04,0.83,1.0554095999999902,161.295450628,1,0,0.0,0,0.9474994352903454
760,186,1,160,0,3000,10,310,313,307,38096,38111,38100,30000578,18499793,49.95,0.87,1.0639623719999918,162.359413,1,0,0.0,0,0.9398828626995915
761,186,1,161,0,3000,10,307,310,313,38120,38092,38110,29998116,18498987,49.97,0.84,1.0450888120000172,163.404501812,1,0,0.0,0,0.9568564781458817
762,186,1,162,0,3000,10,305,314,307,38116,38097,38110,29999072,18498716,50.0,0.85,1.069186952999985,164.473688765,1,0,0.0,0,0.9352901260103705
763,186,1,163,0,3000,10,311,306,305,38101,38117,38113,30000456,18500242,50.05,0.84,1.0116421159999902,165.48533088099998,1,0,0.0,0,0.9884918630651491
764,186,1,164,0,3000,10,308,311,307,38103,38113,38120,29999393,18501515,50.02,0.87,1.0697759950000147,166.555106876,1,0,0.0,0,0.9347751348636181
765,186,1,165,0,3000,10,311,309,314,38119,38106,38095,29998029,18501152,50.01,0.84,1.071749076999993,167.626855953,1,0,0.0,0,0.9330542208621904
766,186,1,166,0,3000,10,314,315,315,38096,38114,38107,29998102,18498319,50.03,0.84,1.0476458660000103,168.674501819,1,0,0.0,0,0.9545210194147706
767,186,1,167,0,3000,10,310,308,305,38110,38106,38097,30001880,18500460,49.97,0.84,1.067143115999983,169.74164493499998,1,0,0.0,0,0.9370814326651347
768,186,1,168,0,3000,10,314,315,310,38116,38111,38104,30001233,18500799,50.05,0.87,1.0483120400000132,170.789956975,1,0,0.0,0,0.9539144470762612
769,186,1,169,0,3000,10,314,310,306,38115,38090,38100,29999122,18501026,49.97,0.84,1.031730920000001,171.821687895,1,0,0.0,0,0.9692449655381065
770,186,1,170,0,3000,10,306,305,307,38095,38102,38103,30001825,18500596,50.02,0.85,1.059955049999985,172.88164294499998,1,0,0.0,0,0.9434362334516111
771,186,1,171,0,3000,10,306,312,307,38098,38109,38095,29999321,18498775,49.99,0.87,1.036684882000003,173.91832782699998,1,0,0.0,0,0.9646132758015826
772,186,1,172,0,3000,10,315,313,312,38119,38091,38099,30000861,18499501,50.0,0.83,1.0846882920000098,175.003016119,1,0,0.0,0,0.9219238442743244
773,186,1,173,0,3000,10,308,309,306,38100,38092,38107,30001630,18499842,49.99,0.86,1.0601689449999867,176.06318506399998,1,0,0.0,0,0.9432458899274894
774,186,1,174,0,3000,10,311,312,307,38103,38107,38116,29999033,18499974,50.03,0.87,1.0421136450000006,177.10529870899998,1,0,0.0,0,0.9595882414532625
775,186,1,175,0,3000,10,312,313,312,38112,38101,38102,29998487,18499831,49.98,0.83,1.1215961580000169,178.226894867,1,0,0.0,0,0.891586506308258
776,186,1,176,0,3000,10,315,308,314,38105,38112,38110,30001962,18500502,50.04,0.84,1.057043037999989,179.283937905,1,0,0.0,0,0.946035273920427
777,186,1,177,0,3000,10,308,308,311,38109,38114,38097,29999071,18501456,49.99,0.85,1.0426013400000045,180.326539245,1,0,0.0,0,0.9591393772810571
778,186,1,178,0,3000,10,314,308,314,38117,38116,38110,29999126,18500531,49.95,0.86,1.0574284470000066,181.383967692,1,0,0.0,0,0.9456904652386317
779,186,1,179,0,3000,10,305,313,312,38106,38105,38101,30001731,18498726,50.05,0.85,1.059317770000007,182.443285462,1,0,0.0,0,0.9440037997285682
780,186,1,180,0,3000,10,313,313,309,38106,38115,38097,29999290,18501943,49.97,0.86,1.1137609709999765,183.557046433,1,0,0.0,0,0.8978587201723924
781,186,1,181,0,3000,10,306,310,314,38118,38113,38097,29999400,18501135,49.96,0.87,1.044446065000017,184.601492498,1,0,0.0,0,0.9574453229425339
782,186,1,182,0,3000,10,315,311,313,38108,38092,38117,29998124,18498558,50.0,0.84,1.0642448989999878,185.665737397,1,0,0.0,0,0.9396333503121742
783,186,1,183,0,3000,10,307,310,306,38110,38110,38093,30000944,18501317,49.96,0.83,1.059731349000003,186.725468746,1,0,0.0,0,0.9436353854622046
784,186,1,184,0,3000,10,305,308,305,38120,38103,38102,30001176,18500552,50.02,0.86,1.0509248209999953,187.776393567,1,0,0.0,0,0.9515428506564928
785,186,1,185,0,3000,10,306,307,311,38106,38113,38111,29998898,18501199,50.03,0.86,1.0655733380000072,188.841966905,1,0,0.0,0,0.9384619193615684
786,186,1,186,0,3000,10,314,312,312,38094,38112,38109,29999776,18501125,50.02,0.83,1.0564712960000122,189.898438201,1,0,0.0,0,0.9465472500636576
787,186,1,187,0,3000,10,306,312,311,38102,38114,38093,30001832,18501050,49.95,0.86,1.0411705999999867,190.939608801,1,0,0.0,0,0.9604573928614702
788,186,1,188,0,3000,10,315,307,313,38118,38108,38094,30000422,18498355,50.01,0.85,1.0654216329999997,192.005030434,1,0,0.0,0,0.9385955466139857
789,186,1,189,0,3000,10,309,308,310,38112,38115,38095,30001127,18501011,49.99,0.87,1.0384606419999898,193.043491076,1,0,0.0,0,0.9629637942503841
790,186,1,190,0,3000,10,308,315,312,38096,38101,38107,30000241,18501462,50.0,0.86,1.05200274500001,194.095493821,1,0,0.0,0,0.9505678618737734
791,186,1,191,0,3000,10,305,311,306,38120,38108,38114,29998940,18500451,49.98,0.87,1.0447060099999987,195.140199831,1,0,0.0,0,0.9572070902511619
792,186,1,192,0,3000,10,314,305,312,38116,38105,38114,29999232,18501450,50.01,0.84,1.0395782250000138,196.179778056,1,0,0.0,0,0.9619285744466095
793,186,1,193,0,3000,10,311,315,312,38090,38100,38092,30001800,18501991,49.97,0.86,1.054596914000001,197.23437497,1,0,0.0,0,0.9482295905902859
794,186,1,194,0,3000,10,314,309,306,38105,38113,38107,29998397,18500645,50.0,0.84,1.0429045889999884,198.277279559,1,0,0.0,0,0.9588604849834553
795,186,1,195,0,3000,10,311,311,314,38094,38104,38100,30000815,18500919,50.0,0.83,1.0736847489999946,199.350964308,1,0,0.0,0,0.9313720819182513
796,186,1,196,0,3000,10,314,305,309,38117,38095,38106,30001926,18499804,50.0,0.85,1.0385611629999971,200.389525471,1,0,0.0,0,0.9628705902225257
797,186,1,197,0,3000,10,310,310,314,38093,38108,38092,29998158,18501138,50.0,0.84,1.0411836750000134,201.430709146,1,0,0.0,0,0.9604453316077849
798,186,1,198,0,3000,10,314,307,308,38117,38091,38108,29999329,18498646,49.95,0.87,1.064627096999999,202.495336243,1,0,0.0,0,0.9392960246999997
799,186,1,199,0,3000,10,305,315,309,38099,38117,38114,29999259,18501875,50.05,0.83,1.0781064009999852,203.573442644,1,0,0.0,0,0.927552233316175
800,186,1,200,0,3000,10,315,313,307,38094,38117,38104,30000154,18501226,50.04,0.86,1.070548567000003,204.643991211,1,0,0.0,0,0.9341005451086623
801,186,1,201,0,3000,10,307,313,314,38096,38120,38097,29999365,18501990,49.98,0.86,1.0541454690000194,205.69813668,1,0,0.0,0,0.9486356763916248
802,186,1,202,0,3000,10,311,312,306,38102,38096,38090,30000038,18501522,50.05,0.85,1.0702347059999795,206.768371386,1,0,0.0,0,0.9343744828996595
803,186,1,203,0,3000,10,313,313,305,38102,38102,38094,29999584,18498963,50.03,0.86,1.066366696000017,207.834738082,1,0,0.0,0,0.9377637202578052
804,186,1,204,0,3000,10,307,305,311,38103,38094,38096,29998078,18501038,50.05,0.87,1.097619213999991,208.932357296,1,0,0.0,0,0.9110627686224234
805,186,1,205,0,3000,10,310,308,307,38106,38116,38111,30001537,18500593,49.98,0.84,1.0232020320000004,209.955559328,1,0,0.0,0,0.9773240950717733
806,186,1,206,0,3000,10,310,311,307,38115,38119,38098,30000362,18499737,50.02,0.86,1.0866970579999986,211.042256386,1,0,0.0,0,0.9202196625437089
807,186,1,207,0,3000,10,315,313,307,38107,38091,38108,30000370,18500131,49.97,0.87,1.0452040540000098,212.08746044,1,0,0.0,0,0.9567509771637287
808,186,1,208,0,3000,10,309,315,313,38097,38094,38095,30000067,18498622,50.0,0.87,1.1178948969999851,213.205355337,1,0,0.0,0,0.8945384782448053
809,186,1,209,0,3000,10,307,305,305,38106,38100,38092,30001460,18499772,49.97,0.85,1.1079089890000091,214.313264326,1,0,0.0,0,0.9026012153783435
810,186,1,210,0,3000,10,315,311,307,38119,38098,38108,29999026,18501014,50.0,0.86,1.0396161410000104,215.352880467,1,0,0.0,0,0.961893491801788
811,186,1,211,0,3000,10,306,312,306,38116,38096,38116,30001626,18500452,50.01,0.85,1.0855425759999946,216.438423043,1,0,0.0,0,0.921198322487542
812,186,1,212,0,3000,10,312,313,305,38118,38096,38113,30001278,18500513,49.98,0.83,1.075065324999997,217.513488368,1,0,0.0,0,0.9301760337214883
813,186,1,213,0,3000,10,311,313,307,38111,38105,38091,30001441,18500069,49.99,0.84,1.0441442629999926,218.557632631,1,0,0.0,0,0.9577220652698324
814,186,1,214,0,3000,10,310,311,307,38098,38116,38112,29999069,18501724,50.01,0.86,1.0422317500000131,219.599864381,1,0,0.0,0,0.9594795015599816
815,186,1,215,0,3000,10,313,312,308,38115,38091,38109,29999358,18498281,50.03,0.87,1.048260632999984,220.648125014,1,0,0.0,0,0.9539612273124591
816,186,1,216,0,3000,10,313,310,310,38118,38103,38098,29998495,18499786,49.98,0.85,1.074808407000006,221.722933421,1,0,0.0,0,0.9303983793643648
817,186,1,217,0,3000,10,309,310,307,38119,38100,38103,30000058,18501618,49.97,0.86,1.0875845829999946,222.810518004,1,0,0.0,0,0.91946871593343
818,186,1,218,0,3000,10,314,307,311,38095,38101,38108,30000696,18500013,50.05,0.86,1.0760942839999927,223.886612288,1,0,0.0,0,0.9292866014331572
819,186,1,219,0,3000,10,308,313,312,38109,38097,38120,29998337,18500689,49.99,0.84,1.083956394000012,224.970568682,1,0,0.0,0,0.9225463363058393
820,186,1,220,0,3000,10,309,314,314,38113,38100,38103,29998382,18498408,50.01,0.86,1.0514300369999887,226.021998719,1,0,0.0,0,0.9510856308169278
821,186,1,221,0,3000,10,310,305,307,38106,38117,38111,29998801,18499504,50.05,0.86,1.0670191830000135,227.089017902,1,0,0.0,0,0.9371902735510494
822,186,1,222,0,3000,10,309,310,306,38114,38111,38096,29998943,18499466,50.0,0.85,1.0556435450000097,228.144661447,1,0,0.0,0,0.9472894564992493
823,186,1,223,0,3000,10,309,306,307,38110,38093,38111,30000512,18498330,50.01,0.87,1.10285937499998,229.247520822,1,0,0.0,0,0.9067339160987937
824,186,1,224,0,3000,10,308,313,306,38091,38109,38118,30000749,18500435,49.97,0.86,1.030026964000001,230.277547786,1,0,0.0,0,0.9708483709170151
825,186,1,225,0,3000,10,308,313,310,38105,38099,38090,29998264,18499499,49.99,0.84,1.098658008000001,231.376205794,1,0,0.0,0,0.9102013481159635
826,186,1,226,0,3000,10,310,305,315,38091,38116,38114,29998643,18499154,50.01,0.85,1.0511061880000057,232.427311982,1,0,0.0,0,0.9513786631803128
827,186,1,227,0,3000,10,314,311,313,38109,38111,38120,29998820,18498254,50.0,0.86,1.0565173210000012,233.483829303,1,0,0.0,0,0.9465060156832004
828,186,1,228,0,3000,10,310,308,311,38117,38098,38118,30000133,18499067,50.02,0.85,1.025079618999996,234.508908922,1,0,0.0,0,0.9755339794732607
829,186,1,229,0,3000,10,315,309,306,38106,38098,38095,30000264,18498426,49.99,0.83,1.0663985420000015,235.575307464,1,0,0.0,0,0.9377357156964292
830,186,1,230,0,3000,10,309,310,311,38115,38110,38115,29998333,18500252,50.04,0.85,1.0675400880000154,236.642847552,1,0,0.0,0,0.9367329725982014
831,186,1,231,0,3000,10,313,312,306,38120,38102,38098,29998023,18499948,49.98,0.87,1.0329241509999747,237.675771703,1,0,0.0,0,0.9681252965495087
832,186,1,232,0,3000,10,315,305,311,38105,38100,38109,30000905,18501020,50.02,0.84,1.0577881860000105,238.733559889,1,0,0.0,0,0.9453688491090693
833,186,1,233,0,3000,10,313,307,312,38114,38104,38112,30000671,18501766,50.02,0.84,1.079229405999996,239.812789295,1,0,0.0,0,0.9265870578029854
834,186,1,234,0,3000,10,305,313,312,38114,38109,38103,29999019,18500199,50.05,0.87,1.0614437910000163,240.874233086,1,0,0.0,0,0.9421130053979322
835,186,1,235,0,3000,10,311,312,308,38105,38103,38113,29999172,18501998,50.03,0.86,1.0607470019999994,241.934980088,1,0,0.0,0,0.942731865482096
836,186,1,236,0,3000,10,315,306,312,38104,38094,38119,29998957,18498838,50.04,0.86,1.028790923999992,242.963771012,1,0,0.0,0,0.9720147958848127
837,186,1,237,0,3000,10,314,306,312,38090,38090,38119,29998423,18499637,50.01,0.83,1.038171573999989,244.001942586,1,0,0.0,0,0.9632319214319102
838,186,1,238,0,3000,10,314,313,313,38111,38112,38095,29999893,18499320,49.96,0.83,1.0487701499999955,245.050712736,1,0,0.0,0,0.9534977706983787
839,186,1,239,0,3000,10,313,312,309,38099,38110,38112,30000961,18499267,50.04,0.84,1.0719255830000236,246.122638319,1,0,0.0,0,0.9329005817747872
840,186,1,240,0,3000,10,312,306,312,38110,38093,38113,30001753,18501719,49.96,0.87,1.0534399999999948,247.176078319,1,0,0.0,0,0.9492709599027993
841,186,1,241,0,3000,10,308,310,312,38115,38120,38102,29998079,18501682,50.03,0.85,1.0558273540000016,248.231905673,1,0,0.0,0,0.9471245428634713
842,186,1,242,0,3000,10,314,306,311,38099,38112,38105,30001349,18500070,49.95,0.87,1.0636816569999894,249.29558733,1,0,0.0,0,0.9401309061024918
843,186,1,243,0,3000,10,307,305,306,38106,38090,38119,29999663,18500962,50.05,0.85,1.0443809210000268,250.339968251,1,0,0.0,0,0.9575050442729931
844,186,1,244,0,3000,10,306,311,310,38114,38105,38091,29999637,18500505,50.03,0.85,1.0392492619999985,251.379217513,1,0,0.0,0,0.9622330624277138
845,186,1,245,0,3000,10,311,308,308,38103,38095,38100,30000512,18500096,49.97,0.86,1.09941291399997,252.478630427,1,0,0.0,0,0.9095763632261894
846,186,1,246,0,3000,10,308,306,312,38103,38113,38100,29998304,18501360,50.0,0.86,1.0262335390000317,253.504863966,1,0,0.0,0,0.974437067194672
847,186,1,247,0,3000,10,309,307,311,38116,38113,38113,30001378,18498177,49.96,0.87,1.0662969589999989,254.571160925,1,0,0.0,0,0.9378250510419031
848,186,1,248,0,3000,10,312,310,305,38109,38108,38115,30000015,18498747,49.95,0.84,1.042213753999988,255.613374679,1,0,0.0,0,0.9594960689801177
849,186,1,249,0,3000,10,309,310,310,38112,38094,38117,30000129,18498855,50.0,0.87,1.058866598999998,256.672241278,1,0,0.0,0,0.9444060289978058
850,186,1,250,0,3000,10,309,313,305,38109,38115,38111,30001539,18499490,49.99,0.87,1.0594099649999862,257.731651243,1,0,0.0,0,0.9439216479335392
851,186,1,251,0,3000,10,313,310,315,38103,38091,38119,29999914,18501726,50.01,0.87,1.0467718930000274,258.778423136,1,0,0.0,0,0.9553179701205197
852,186,1,252,0,3000,10,311,311,312,38102,38090,38118,29999566,18501415,49.95,0.85,1.073439602999997,259.851862739,1,0,0.0,0,0.931584783349942
853,186,1,253,0,3000,10,308,314,310,38111,38096,38090,30000634,18500651,49.96,0.83,1.0526978990000089,260.904560638,1,0,0.0,0,0.9499401499232892
854,186,1,254,0,3000,10,306,310,309,38098,38104,38118,29998873,18499396,50.05,0.87,1.0313387229999762,261.935899361,1,0,0.0,0,0.9696135495535186
855,186,1,255,0,3000,10,307,305,305,38109,38110,38115,30000982,18498654,50.0,0.87,1.0639288450000208,262.999828206,1,0,0.0,0,0.9399124807072793
856,186,1,256,0,3000,10,308,307,305,38098,38090,38097,29998017,18499713,50.02,0.84,1.0410049889999868,264.040833195,1,0,0.0,0,0.9606101897365764
857,186,1,257,0,3000,10,311,305,314,38108,38120,38100,29998153,18500310,50.01,0.85,1.0615219609999826,265.102355156,1,0,0.0,0,0.9420436286197722
858,186,1,258,0,3000,10,307,305,305,38097,38118,38117,29998243,18500531,50.03,0.87,1.0419639510000138,266.144319107,1,0,0.0,0,0.9597261009272544
859,186,1,259,0,3000,10,306,305,305,38120,38092,38101,30000190,18499044,49.99,0.87,1.0480567679999808,267.192375875,1,0,0.0,0,0.9541467891174558
860,186,1,260,0,3000,10,312,314,313,38117,38101,38091,30000344,18501445,50.0,0.84,1.0572084209999844,268.249584296,1,0,0.0,0,0.945887282144544
861,186,1,261,0,3000,10,306,310,314,38116,38110,38104,30000545,18498430,50.03,0.83,1.0602159330000518,269.309800229,1,0,0.0,0,0.9432040859547723
862,186,1,262,0,3000,10,310,310,307,38090,38110,38095,30000622,18499450,49.98,0.86,1.0491821800000023,270.358982409,1,0,0.0,0,0.9531233174394916
863,186,1,263,0,3000,10,313,311,314,38120,38099,38110,29999476,18498615,49.99,0.84,1.0685970049999582,271.427579414,1,0,0.0,0,0.935806478327196
864,186,1,264,0,3000,10,308,315,312,38090,38091,38113,29999006,18500636,50.03,0.85,1.045463223000013,272.473042637,1,0,0.0,0,0.9565137998163591
